movieId,title,rating_count,mean_rating,median_rating,std_rating,bayesian_score
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",120,4.183333333333334,4.0,0.8825468196582487,4.058117006802721
1136,Monty Python and the Holy Grail (1975),136,4.161764705882353,4.0,0.9031854431049465,4.0524122699386504
7361,Eternal Sunshine of the Spotless Mind (2004),131,4.1603053435114505,4.0,0.7722950222692286,4.047741772151899
7153,"Lord of the Rings: The Return of the King, The (2003)",185,4.118918918918919,4.0,0.8475203379008602,4.040298113207547
608,Fargo (1996),181,4.116022099447513,4.0,0.8262393534109073,4.036265384615384
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",198,4.106060606060606,4.5,0.9327723619164475,4.033525333333333
4226,Memento (2000),159,4.122641509433962,4.5,0.901984153056481,4.032490322580645
1276,Cool Hand Luke (1967),57,4.271929824561403,4.0,0.6146613347843808,4.02432380952381
3147,"Green Mile, The (1999)",111,4.148648648648648,4.0,0.7308966312422277,4.0220521739130435
4011,Snatch (2000),93,4.155913978494624,4.5,0.7896456760317057,4.008693333333333
1225,Amadeus (1984),76,4.184210526315789,4.0,0.7471089245567574,4.005273786407767
1204,Lawrence of Arabia (1962),45,4.3,4.5,0.8259674462242578,4.0006
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),87,4.155172413793103,4.0,0.7962207602223873,4.000378947368421
2324,Life Is Beautiful (La Vita è bella) (1997),88,4.1477272727272725,4.5,1.0312147815173298,3.9960278260869564
541,Blade Runner (1982),124,4.100806451612903,4.0,0.9503391557365816,3.99366357615894
2858,American Beauty (1999),204,4.056372549019608,4.0,0.9678704025380611,3.991529004329004
1252,Chinatown (1974),59,4.211864406779661,4.5,0.7713261188462884,3.988874418604651
68157,Inglourious Basterds (2009),88,4.136363636363637,4.0,0.8143851303258598,3.987332173913044
1704,Good Will Hunting (1997),141,4.078014184397163,4.0,0.7747882070322507,3.9853761904761904
111,Taxi Driver (1976),104,4.105769230769231,4.0,0.8165154531342933,3.981245801526718
110,Braveheart (1995),237,4.031645569620253,4.0,0.9656825884942102,3.977436363636364
79132,Inception (2010),143,4.066433566433567,4.0,0.9575569187153251,3.9767247058823534
6016,City of God (Cidade de Deus) (2002),75,4.1466666666666665,4.0,0.7649546101276572,3.975913725490196
1222,Full Metal Jacket (1987),102,4.098039215686274,4.0,0.8105892787684071,3.9732031007751933
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",72,4.145833333333333,4.0,0.8597379284151394,3.970133333333333
1258,"Shining, The (1980)",109,4.08256880733945,4.0,0.7587827089450513,3.9672294117647064
1199,Brazil (1985),59,4.177966101694915,4.0,0.8324087564616052,3.9656186046511626
1270,Back to the Future (1985),171,4.038011695906433,4.0,0.8719237451790527,3.9648646464646466
908,North by Northwest (1959),57,4.184210526315789,4.0,0.7702333831057963,3.9648000000000003
2502,Office Space (1999),94,4.090425531914893,4.0,0.8054428078981957,3.959034710743801
1291,Indiana Jones and the Last Crusade (1989),140,4.046428571428572,4.0,0.778956326878262,3.9583425149700595
5952,"Lord of the Rings: The Two Towers, The (2002)",188,4.0212765957446805,4.0,0.8900002797543828,3.9560148837209304
3275,"Boondock Saints, The (2000)",43,4.22093023255814,4.5,0.5736695992346051,3.943474285714286
60069,WALL·E (2008),104,4.0576923076923075,4.0,0.8557152100494997,3.9430778625954197
1203,12 Angry Men (1957),57,4.149122807017544,4.0,1.004223153892188,3.9409904761904766
2019,Seven Samurai (Shichinin no samurai) (1954),48,4.1875,4.0,0.7473912964438374,3.940576
1617,L.A. Confidential (1997),97,4.061855670103093,4.0,0.825676017809271,3.939864516129032
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),133,4.018796992481203,4.0,0.8592837002905035,3.9315200000000003
457,"Fugitive, The (1993)",190,3.9921052631578946,4.0,0.7838439623679705,3.9310746543778796
778,Trainspotting (1996),102,4.03921568627451,4.0,0.8215428888288875,3.926691472868217
1233,"Boot, Das (Boat, The) (1981)",40,4.2125,4.0,0.6697714162309407,3.9260179104477606
1207,To Kill a Mockingbird (1962),58,4.120689655172414,4.0,0.8575744907204059,3.9240376470588236
589,Terminator 2: Judgment Day (1991),224,3.970982142857143,4.0,0.9247619962353139,3.9204908366533866
898,"Philadelphia Story, The (1940)",29,4.310344827586207,4.5,0.7702864794375405,3.920414285714286
1247,"Graduate, The (1967)",79,4.063291139240507,4.0,0.9048641012993174,3.920218867924528
47,Seven (a.k.a. Se7en) (1995),203,3.9753694581280787,4.0,0.9201543222749019,3.919753043478261
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),177,3.983050847457627,4.0,0.7881507804866829,3.919329411764706
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),27,4.333333333333333,4.5,0.6526300069150406,3.9174666666666664
913,"Maltese Falcon, The (1941)",44,4.170454545454546,4.0,0.6210619737245323,3.9161014084507038
1104,"Streetcar Named Desire, A (1951)",20,4.475,4.5,0.6417748826496718,3.9158127659574467
246,Hoop Dreams (1994),29,4.293103448275862,4.5,0.7487603707106366,3.9114857142857145
1228,Raging Bull (1980),40,4.1875,4.0,0.7880950133074056,3.911092537313433
4995,"Beautiful Mind, A (2001)",123,4.0,4.0,0.7677440291587708,3.9102879999999995
78499,Toy Story 3 (2010),55,4.109090909090909,4.0,0.7609259257396936,3.9090634146341463
1206,"Clockwork Orange, A (1971)",120,3.995833333333333,4.0,1.0072566565787602,3.905055782312925
1242,Glory (1989),41,4.170731707317073,4.0,0.6496692976520584,3.9050470588235293
1219,Psycho (1960),83,4.036144578313253,4.0,0.8494616740757746,3.9049381818181814
68954,Up (2009),105,4.004761904761905,4.0,0.8120967514938401,3.901842424242424
57669,In Bruges (2008),41,4.158536585365853,4.0,0.6666170911568997,3.8976941176470583
1214,Alien (1979),146,3.969178082191781,4.0,0.9403850179502876,3.8962034682080926
1267,"Manchurian Candidate, The (1962)",30,4.25,4.0,0.7610300037887248,3.895494736842105
2542,"Lock, Stock & Two Smoking Barrels (1998)",67,4.052238805970149,4.0,0.8730386476469076,3.894076595744681
6711,Lost in Translation (2003),74,4.033783783783784,4.0,0.781245891150627,3.8915168316831688
923,Citizen Kane (1941),69,4.043478260869565,4.0,0.9621049177276956,3.891075
1387,Jaws (1975),91,4.0054945054945055,4.0,0.9153588904475984,3.8901966101694914
1259,Stand by Me (1986),91,4.0054945054945055,4.0,0.7167329168844101,3.8901966101694914
1250,"Bridge on the River Kwai, The (1957)",45,4.122222222222222,4.5,1.1012899282990105,3.8894888888888883
48780,"Prestige, The (2006)",90,4.0055555555555555,4.0,0.7870283223918395,3.8892581196581197
1235,Harold and Maude (1971),26,4.288461538461538,4.5,0.6957712505817517,3.887607547169811
6377,Finding Nemo (2003),141,3.9609929078014185,4.0,0.772007886782684,3.887161904761905
4878,Donnie Darko (2001),109,3.981651376146789,4.0,0.9528484710260274,3.88634705882353
1262,"Great Escape, The (1963)",43,4.127906976744186,4.0,0.8565277609629254,3.886331428571429
475,In the Name of the Father (1993),25,4.3,4.0,0.6164414002968978,3.8854461538461535
5995,"Pianist, The (2002)",46,4.108695652173913,4.5,0.8136942292266478,3.8841534246575335
6874,Kill Bill: Vol. 1 (2003),131,3.9618320610687023,4.0,0.83943438020297,3.883184810126582
1200,Aliens (1986),126,3.9642857142857144,4.0,1.0062869266192458,3.882635294117647
1266,Unforgiven (1992),45,4.111111111111111,4.0,0.714056400580428,3.882544444444444
364,"Lion King, The (1994)",172,3.941860465116279,4.0,0.8349857422928504,3.882126633165829
112852,Guardians of the Galaxy (2014),59,4.0508474576271185,4.0,0.8320635734666832,3.8784093023255815
3578,Gladiator (2000),170,3.9382352941176473,4.0,0.9914382618144307,3.878391878172589
168252,Logan (2017),25,4.28,4.5,0.6337191807101945,3.8758307692307694
8874,Shaun of the Dead (2004),77,4.0064935064935066,4.0,0.9240421734258252,3.875415384615385
1,Toy Story (1995),215,3.9209302325581397,4.0,0.8329153449641142,3.8741454545454546
1265,Groundhog Day (1993),143,3.944055944055944,4.0,0.8468470835305796,3.8737835294117646
74458,Shutter Island (2010),67,4.022388059701493,4.5,0.9321490008885004,3.8728000000000002
81845,"King's Speech, The (2010)",58,4.043103448275862,4.0,0.6583972359700008,3.871096470588235
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),34,4.161764705882353,4.0,1.0125723520648238,3.869560655737705
2692,Run Lola Run (Lola rennt) (1998),75,4.0,4.0,0.648074069840786,3.868070588235294
1288,This Is Spinal Tap (1984),66,4.015151515151516,4.0,0.7485829895173106,3.866055913978495
899,Singin' in the Rain (1952),47,4.074468085106383,4.0,0.9729245417169088,3.8654486486486483
953,It's a Wonderful Life (1946),58,4.0344827586206895,4.0,1.0291529366154062,3.8652141176470587
2160,Rosemary's Baby (1968),32,4.171875,4.0,0.7138077362812763,3.865138983050848
91529,"Dark Knight Rises, The (2012)",76,3.9934210526315788,4.0,0.9265577958392399,3.8644970873786404
903,Vertigo (1958),60,4.025,4.0,0.954921462739214,3.8625655172413795
1148,Wallace & Gromit: The Wrong Trousers (1993),56,4.035714285714286,4.0,1.0214535461482206,3.86196626506024
109487,Interstellar (2014),73,3.993150684931507,4.0,0.966894303288838,3.8604320000000003
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),33,4.151515151515151,4.0,0.6213968683154508,3.8590533333333337
2997,Being John Malkovich (1999),99,3.9545454545454546,4.0,0.8935541028961653,3.857485714285714
1278,Young Frankenstein (1974),69,3.9927536231884058,4.0,0.8866675668372425,3.8546166666666664
1215,Army of Darkness (1993),51,4.03921568627451,4.0,0.8565957317177562,3.8531179487179488
6,Heat (1995),102,3.946078431372549,4.0,0.8132085530239246,3.853048062015504
92259,Intouchables (2011),37,4.108108108108108,4.5,1.0209636090553567,3.8522375
1246,Dead Poets Society (1989),86,3.9593023255813953,4.0,0.9376340718986746,3.8499398230088495
27773,Old Boy (2003),39,4.089743589743589,4.0,0.8538885028382929,3.849139393939394
51255,Hot Fuzz (2007),61,4.0,4.0,0.9053574604251852,3.8470818181818185
1653,Gattaca (1997),86,3.953488372093023,4.0,0.8019884697916456,3.8455150442477875
44555,"Lives of Others, The (Das leben der Anderen) (2006)",34,4.117647058823529,4.0,0.6866245605840441,3.844970491803278
1212,"Third Man, The (1949)",24,4.229166666666667,4.5,0.957200417305012,3.84398431372549
926,All About Eve (1950),24,4.229166666666667,4.0,0.8657747814658395,3.84398431372549
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),40,4.075,4.0,0.7119515432949073,3.843928358208955
2762,"Sixth Sense, The (1999)",179,3.893854748603352,4.0,0.9527473951755331,3.8424427184466015
1272,Patton (1970),33,4.121212121212121,4.5,1.1808465314181038,3.8423866666666666
5989,Catch Me If You Can (2002),115,3.9217391304347826,4.0,0.7563967912809477,3.8418535211267604
1673,Boogie Nights (1997),39,4.076923076923077,4.0,0.7297563831157798,3.8415636363636363
1090,Platoon (1986),63,3.984126984126984,4.0,0.9299609736147318,3.8393688888888886
1732,"Big Lebowski, The (1998)",106,3.9245283018867925,4.0,1.132271995520737,3.838670676691729
116797,The Imitation Game (2014),50,4.02,4.0,0.7208328516376038,3.838223376623376
1394,Raising Arizona (1987),58,3.9913793103448274,4.0,0.9536290905433614,3.8358023529411764
1234,"Sting, The (1973)",64,3.9765625,4.0,0.9413657278623172,3.8356395604395606
1217,Ran (1985),15,4.433333333333334,4.0,0.5436502143433362,3.834361904761905
3468,"Hustler, The (1961)",18,4.333333333333333,4.5,0.6871842709362768,3.834293333333333
1244,Manhattan (1979),33,4.106060606060606,4.0,0.7462794155166516,3.8340533333333338
49272,Casino Royale (2006),81,3.9444444444444446,4.0,0.8050764858994133,3.8337333333333334
910,Some Like It Hot (1959),50,4.01,4.0,0.8215229759416348,3.83172987012987
933,To Catch a Thief (1955),23,4.217391304347826,4.0,0.818616103641858,3.830864
3949,Requiem for a Dream (2000),96,3.921875,4.0,1.0857220259847054,3.829619512195122
1240,"Terminator, The (1984)",131,3.8969465648854964,4.0,0.846450959094691,3.8293873417721516
56782,There Will Be Blood (2007),28,4.142857142857143,4.5,0.7889543583705185,3.8280581818181814
1080,Monty Python's Life of Brian (1979),89,3.9269662921348316,4.0,1.0640989272401637,3.8279586206896554
2761,"Iron Giant, The (1999)",39,4.051282051282051,4.0,0.7909331700095991,3.8264121212121216
741,Ghost in the Shell (Kôkaku kidôtai) (1995),27,4.148148148148148,4.0,0.6640896695200409,3.824874074074074
1945,On the Waterfront (1954),24,4.1875,4.5,0.9333240326917549,3.824376470588235
6502,28 Days Later (2002),58,3.9741379310344827,4.0,0.7736078363249079,3.8240376470588235
1084,Bonnie and Clyde (1967),35,4.071428571428571,4.0,0.6880911187881312,3.823277419354839
1249,"Femme Nikita, La (Nikita) (1990)",35,4.071428571428571,4.0,0.6670067159959286,3.823277419354839
38061,Kiss Kiss Bang Bang (2005),35,4.071428571428571,4.0,0.6340668863192044,3.823277419354839
1209,Once Upon a Time in the West (C'era una volta il West) (1968),18,4.305555555555555,4.5,0.7098295743989242,3.823182222222222
99114,Django Unchained (2012),71,3.943661971830986,4.0,0.9020684203721643,3.821869387755102
1178,Paths of Glory (1957),12,4.541666666666667,4.5,0.5187458165828638,3.8216205128205125
3703,"Road Warrior, The (Mad Max 2) (1981)",40,4.0375,4.0,0.861593726764535,3.821540298507462
16,Casino (1995),82,3.926829268292683,4.0,0.8804168608673191,3.821497247706422
8368,Harry Potter and the Prisoner of Azkaban (2004),93,3.913978494623656,4.0,0.7281721700360004,3.8211933333333334
134130,The Martian (2015),48,4.0,4.0,0.5682575707077439,3.820576
930,Notorious (1946),20,4.25,4.0,0.51234753829798,3.8200680851063833
3435,Double Indemnity (1944),17,4.323529411764706,4.0,0.6847321604013421,3.819163636363636
2804,"Christmas Story, A (1983)",55,3.9727272727272727,4.0,0.9410737668805478,3.8175999999999997
4306,Shrek (2001),170,3.8676470588235294,4.0,0.9196292693686867,3.8174781725888325
1041,Secrets & Lies (1996),11,4.590909090909091,5.0,0.46798318822668183,3.8169263157894737
924,2001: A Space Odyssey (1968),109,3.8944954128440368,4.0,1.0985256894337656,3.816494117647059
112552,Whiplash (2014),38,4.0394736842105265,4.0,0.8459001663392332,3.816049230769231
48774,Children of Men (2006),64,3.9453125,4.0,0.8483310246264424,3.8136615384615387
69481,"Hurt Locker, The (2008)",34,4.0588235294117645,4.0,0.7930275742772215,3.812183606557377
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),47,3.9893617021276597,4.0,0.8597956319649683,3.8113945945945944
2194,"Untouchables, The (1987)",65,3.9384615384615387,4.0,0.7206177494541764,3.810252173913044
1304,Butch Cassidy and the Sundance Kid (1969),62,3.943548387096774,4.0,0.9206626238821295,3.809474157303371
1245,Miller's Crossing (1990),20,4.225,4.0,0.6796138609534093,3.8094297872340426
4262,Scarface (1983),67,3.9328358208955225,4.0,0.8590845630542185,3.8089702127659577
4886,"Monsters, Inc. (2001)",132,3.871212121212121,4.0,0.7653015154499864,3.8084477987421383
1035,"Sound of Music, The (1965)",64,3.9375,4.0,1.0212584148980122,3.808167032967033
914,My Fair Lady (1964),35,4.042857142857143,4.0,0.9053131153002778,3.807148387096774
1079,"Fish Called Wanda, A (1988)",71,3.9225352112676055,4.0,0.9293640386661194,3.8065632653061225
951,His Girl Friday (1940),14,4.392857142857143,4.0,0.5725435550671927,3.8059317073170735
1036,Die Hard (1988),145,3.8620689655172415,4.0,0.9087368243520302,3.805483720930233
58,"Postman, The (Postino, Il) (1994)",37,4.027027027027027,4.0,0.9075207238043683,3.8053625
1073,Willy Wonka & the Chocolate Factory (1971),119,3.8739495798319328,4.0,0.917199078018677,3.805090410958904
150,Apollo 13 (1995),201,3.845771144278607,4.0,0.8745116774481736,3.8050140350877193
3037,Little Big Man (1970),24,4.145833333333333,4.0,1.015291077584267,3.80476862745098
1261,Evil Dead II (Dead by Dawn) (1987),34,4.044117647058823,4.0,0.7985984695520861,3.803986885245901
3671,Blazing Saddles (1974),62,3.935483870967742,4.0,0.9135356295810513,3.803856179775281
3451,Guess Who's Coming to Dinner (1967),11,4.545454545454546,5.0,0.6199173498629934,3.8037684210526317
44191,V for Vendetta (2006),100,3.885,4.0,0.7837569776403908,3.8034897637795275
44195,Thank You for Smoking (2006),36,4.027777777777778,4.0,0.6340395672507403,3.8022730158730154
3508,"Outlaw Josey Wales, The (1976)",18,4.25,4.0,0.6291528696058959,3.80096
1223,"Grand Day Out with Wallace and Gromit, A (1989)",28,4.089285714285714,4.0,1.0694922980135033,3.800785454545454
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",38,4.0131578947368425,4.0,0.8150463508393989,3.800664615384616
60684,Watchmen (2009),43,3.988372093023256,4.0,0.7192403299624238,3.800617142857143
720,Wallace & Gromit: The Best of Aardman Animation (1996),27,4.092592592592593,4.5,1.2098135534119314,3.797096296296296
1248,Touch of Evil (1958),17,4.264705882352941,4.5,0.6885117594540955,3.7964363636363636
111759,Edge of Tomorrow (2014),44,3.977272727272727,4.0,0.7067414457030097,3.7963830985915488
2360,"Celebration, The (Festen) (1998)",12,4.458333333333333,4.5,0.5574620066774856,3.795979487179487
7438,Kill Bill: Vol. 2 (2004),110,3.868181818181818,4.0,0.9236224945272253,3.7959357664233577
1884,Fear and Loathing in Las Vegas (1998),46,3.967391304347826,4.0,0.836674147735905,3.7951123287671233
919,"Wizard of Oz, The (1939)",92,3.880434782608696,4.0,1.0198293900830306,3.7944806722689073
1283,High Noon (1952),19,4.2105263157894735,4.0,0.7311812626026213,3.794417391304348
76093,How to Train Your Dragon (2010),53,3.943396226415094,4.0,0.8504181954518445,3.79429
33794,Batman Begins (2005),116,3.8620689655172415,4.0,0.8241667863942841,3.7940083916083918
3000,Princess Mononoke (Mononoke-hime) (1997),48,3.9583333333333335,4.0,0.9455671431591847,3.7939093333333336
1356,Star Trek: First Contact (1996),91,3.879120879120879,4.0,0.9843295797912275,3.7927389830508473
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",18,4.222222222222222,4.0,0.749485420179558,3.789848888888889
1086,Dial M for Murder (1954),25,4.1,4.0,0.5291502622129182,3.7892923076923077
4034,Traffic (2000),70,3.9,4.0,0.8602325267042626,3.789105154639175
590,Dances with Wolves (1990),164,3.8353658536585367,4.0,0.8573743172090221,3.7881842931937175
177593,"Three Billboards Outside Ebbing, Missouri (2017)",8,4.75,4.5,0.24999999999999992,3.7869485714285718
1610,"Hunt for Red October, The (1990)",90,3.8722222222222222,4.0,0.8773733245416594,3.786694017094017
34405,Serenity (2005),50,3.94,4.0,0.863944442658207,3.7862753246753247
8950,The Machinist (2004),38,3.986842105263158,4.0,0.7208076802527547,3.78528
46578,Little Miss Sunshine (2006),77,3.883116883116883,4.0,0.8370328854193255,3.784069230769231
223,Clerks (1994),104,3.855769230769231,4.0,0.9422586329458315,3.7827725190839696
3114,Toy Story 2 (1999),97,3.8608247422680413,4.0,0.82718709797598,3.782606451612903
2788,Monty Python's And Now for Something Completely Different (1971),28,4.053571428571429,4.0,0.6987141980897805,3.7826036363636364
2067,Doctor Zhivago (1965),21,4.142857142857143,4.0,0.6925256939166184,3.78215
905,It Happened One Night (1934),14,4.321428571428571,4.0,0.6971150462836835,3.781541463414634
2076,Blue Velvet (1986),46,3.9456521739130435,4.0,0.8798978502321168,3.7814136986301365
5902,Adaptation (2002),46,3.9456521739130435,4.0,0.8798978502321165,3.7814136986301365
64614,Gran Torino (2008),46,3.9456521739130435,4.0,0.618801970760447,3.7814136986301365
7143,"Last Samurai, The (2003)",62,3.903225806451613,4.0,0.5877699083318902,3.7813842696629214
4963,Ocean's Eleven (2001),119,3.8445378151260505,4.0,0.7879019559992825,3.7811178082191783
1028,Mary Poppins (1964),71,3.887323943661972,4.0,0.8524908949932658,3.7810530612244895
55820,No Country for Old Men (2007),64,3.8984375,4.0,1.0007016581348058,3.7806945054945054
1719,"Sweet Hereafter, The (1997)",16,4.25,4.0,0.7288689868556625,3.7800744186046513
119145,Kingsman: The Secret Service (2015),36,3.986111111111111,4.0,0.7860423998239456,3.7784634920634916
106782,"Wolf of Wall Street, The (2013)",54,3.9166666666666665,4.0,1.0661022812441936,3.7783111111111105
3897,Almost Famous (2000),83,3.8674698795180724,4.0,0.7608030686936801,3.7776654545454544
8961,"Incredibles, The (2004)",125,3.836,4.0,0.7557142317040219,3.7765999999999993
5060,M*A*S*H (a.k.a. MASH) (1970),46,3.9347826086956523,4.0,0.9184621814903308,3.7745643835616436
916,Roman Holiday (1953),26,4.0576923076923075,4.0,0.7761706181004063,3.7744
3730,"Conversation, The (1974)",17,4.205882352941177,4.0,0.6430356208551602,3.7737090909090907
162,Crumb (1994),17,4.205882352941177,4.0,0.6197443384031023,3.7737090909090907
2580,Go (1999),39,3.9615384615384617,4.0,0.7956984948298922,3.773381818181819
1307,When Harry Met Sally... (1989),85,3.8588235294117648,4.0,0.8102714313040681,3.7727071428571426
3083,All About My Mother (Todo sobre mi madre) (1999),19,4.157894736842105,4.0,0.9604361889944557,3.7726782608695655
142488,Spotlight (2015),19,4.157894736842105,4.5,0.7080854761617742,3.7726782608695655
800,Lone Star (1996),19,4.157894736842105,4.0,0.9466371446634184,3.7726782608695655
2918,Ferris Bueller's Day Off (1986),109,3.8394495412844036,4.0,0.829172058441304,3.7723764705882354
2791,Airplane! (1980),87,3.8563218390804597,4.0,0.9586510097468064,3.7723087719298247
2288,"Thing, The (1982)",45,3.933333333333333,4.0,1.0360180178613367,3.771433333333333
32587,Sin City (2005),84,3.857142857142857,4.0,0.8506700040452307,3.77065945945946
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",110,3.8363636363636364,4.0,1.0271520443994888,3.770388321167883
54997,3:10 to Yuma (2007),25,4.06,4.0,0.7525955088890712,3.7700615384615386
3424,Do the Right Thing (1989),27,4.037037037037037,4.0,0.7926272058900999,3.7693185185185185
6807,Monty Python's The Meaning of Life (1983),40,3.95,4.0,0.7566372975210778,3.7693014925373127
306,Three Colors: Red (Trois couleurs: Rouge) (1994),16,4.21875,4.5,1.0150238605569821,3.768446511627907
50872,Ratatouille (2007),72,3.8680555555555554,4.0,0.7637310442981162,3.768113131313131
115569,Nightcrawler (2014),18,4.166666666666667,4.0,0.5527707983925667,3.7676266666666667
928,Rebecca (1940),18,4.166666666666667,4.0,0.74535599249993,3.7676266666666667
2700,"South Park: Bigger, Longer and Uncut (1999)",76,3.861842105263158,4.0,1.0019674205838018,3.767409708737864
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),50,3.91,4.0,0.9256889326334196,3.766794805194805
5971,My Neighbor Totoro (Tonari no Totoro) (1988),37,3.9594594594594597,4.0,0.9542109969680934,3.7663
89745,"Avengers, The (2012)",69,3.869565217391304,4.0,0.9877957231504033,3.766075
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),24,4.0625,4.0,0.7116954521891135,3.7655529411764705
69844,Harry Potter and the Half-Blood Prince (2009),58,3.8879310344827585,4.0,0.8043154266757445,3.7652141176470586
1299,"Killing Fields, The (1984)",28,4.017857142857143,4.0,1.0562918872264468,3.764421818181818
176,Living in Oblivion (1995),13,4.3076923076923075,4.0,0.5014771080925116,3.76358
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",13,4.3076923076923075,4.5,0.4177992496615468,3.76358
969,"African Queen, The (1951)",34,3.9705882352941178,4.0,0.9995673804686135,3.7630032786885246
80463,"Social Network, The (2010)",57,3.8859649122807016,4.0,0.8112019664348696,3.7624190476190478
2289,"Player, The (1992)",38,3.9473684210526314,4.0,0.8334256643217429,3.762203076923077
441,Dazed and Confused (1993),42,3.9285714285714284,4.0,0.9165893597581027,3.761495652173913
6787,All the President's Men (1976),27,4.018518518518518,4.0,0.4405695279026044,3.760059259259259
88163,"Crazy, Stupid, Love. (2011)",31,3.9838709677419355,4.0,0.5886544384159567,3.759365517241379
2300,"Producers, The (1968)",33,3.9696969696969697,4.0,1.0367445693670305,3.7590533333333336
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",39,3.9358974358974357,4.0,0.8334319468279491,3.7582303030303033
1682,"Truman Show, The (1998)",125,3.812,4.0,0.8262299921934568,3.7568631578947365
215,Before Sunrise (1995),24,4.041666666666667,4.0,0.9780578828587918,3.755749019607843
5418,"Bourne Identity, The (2002)",112,3.8169642857142856,4.0,0.8863940184067959,3.755706474820144
2944,"Dirty Dozen, The (1967)",32,3.96875,4.0,0.5581428468591172,3.754969491525424
68237,Moon (2009),32,3.96875,4.0,0.9094770131784531,3.754969491525424
588,Aladdin (1992),183,3.7923497267759565,4.0,0.8781167429807976,3.754967619047619
3362,Dog Day Afternoon (1975),38,3.9342105263157894,4.0,0.7878272305222472,3.7545107692307695
745,Wallace & Gromit: A Close Shave (1995),48,3.8958333333333335,4.0,1.0895255720827401,3.7539093333333335
33166,Crash (2004),50,3.89,4.0,0.8018104514160438,3.7538077922077924
1230,Annie Hall (1977),58,3.8706896551724137,4.0,1.1007847703264428,3.7534494117647057
59315,Iron Man (2008),94,3.824468085106383,4.0,0.833817951738276,3.7524231404958672
